PetID,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,AdoptionSpeed
f21d7ec45,1,1,307,0,3,1,2,7,2,2,1,1,2,1,4,0,41326,0,10,28
52dae90aa,1,2,179,218,2,2,7,0,2,2,2,2,2,1,1,0,41326,0,4,23
5776e3791,1,4,307,307,1,7,0,0,2,2,1,1,2,1,1,0,41326,0,5,27
5247209aa,2,2,265,0,1,3,0,0,1,2,2,2,2,1,1,0,41401,0,2,11
63adeea51,1,2,307,307,3,1,4,7,2,1,2,2,2,1,5,0,41327,0,5,100
005bb92d8,1,1,307,307,1,2,0,0,2,1,2,2,2,1,1,0,41327,0,1,2
96b8b56b4,2,2,266,0,1,2,7,0,2,1,2,2,2,1,1,0,41326,0,4,27
51d8da535,2,3,299,0,1,2,0,0,2,1,3,3,3,1,1,0,41336,0,3,27
232aee73d,1,3,307,0,3,1,2,7,2,1,2,3,3,1,4,0,41327,0,3,100
0a13e47c3,2,2,266,0,2,1,4,7,1,1,2,2,2,1,1,20,41326,1,4,100
16673c028,1,2,307,0,3,1,2,0,2,1,3,3,3,1,2,0,41326,0,1,90
1d90e5473,2,6,265,0,1,2,4,0,2,2,1,1,1,1,1,0,41326,0,1,0
b9da26f0f,2,24,266,0,2,5,0,0,2,2,1,1,1,1,1,160,41326,0,1,100
286ab1e93,2,0,266,0,1,1,0,0,1,1,3,3,3,1,1,0,41401,0,1,100
21415ffb9,1,12,307,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,5,100
f4212d640,2,2,266,0,2,1,2,7,1,1,2,2,2,1,1,0,41327,0,11,20
5267f524a,1,1,307,307,1,1,2,0,2,2,2,1,2,1,1,0,41326,0,1,57
ebd3ef2f9,2,3,266,0,1,1,7,0,1,1,2,1,1,1,1,0,41401,0,5,57
ec6bb5fb6,2,3,266,0,3,1,2,5,2,1,1,1,2,1,3,0,41326,0,16,8
a116545f6,2,4,266,0,3,1,6,7,2,1,2,1,2,1,4,0,41326,0,1,11
1bde9cc3f,1,3,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,0,0,100
0038c9343,1,7,206,0,2,6,7,0,3,2,1,1,2,1,1,1000,41335,0,5,22
a118d66aa,1,8,213,307,1,1,0,0,1,3,1,1,1,1,1,200,41401,0,2,47
b3bd4c99e,2,2,266,0,3,1,4,0,1,1,2,2,2,1,3,0,41401,0,5,7
a2ae5fa7d,1,0,307,0,3,1,2,7,2,1,2,2,2,1,8,0,41326,0,7,15
e6e536800,1,48,307,0,2,7,0,0,2,2,1,1,1,1,1,0,41336,0,0,100
8e0c995a9,2,2,277,260,2,6,0,0,2,2,1,1,2,1,1,100,41326,0,4,100
9c0ddccc8,2,2,243,0,3,1,6,7,1,1,3,3,3,1,6,0,41401,0,1,100
8566a1bd5,2,1,265,0,3,2,4,6,2,2,2,2,2,1,4,0,41401,0,8,6
6f512ee65,1,11,307,0,1,2,7,0,2,1,1,1,1,1,1,150,41326,0,3,12
dc99804de,2,4,247,266,1,2,0,0,2,2,2,2,2,2,1,0,41326,0,4,6
b62a100d6,2,2,266,0,3,1,2,6,2,1,2,2,2,1,5,15,41326,0,3,12
bc7eb8b16,2,2,266,0,2,3,0,0,2,1,2,1,2,1,2,0,41326,0,1,22
af514b027,1,2,307,0,2,2,5,6,2,1,2,2,2,1,1,0,41326,0,3,5
7c9fdd0ca,1,24,218,58,1,1,2,7,2,3,1,1,1,1,2,200,41401,0,1,100
2b34c70e7,1,12,179,0,1,5,0,0,1,2,2,2,2,1,1,0,41326,0,3,3
df03e957d,1,1,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,1,74
e66a993a5,1,2,307,0,3,2,5,0,2,2,1,1,2,1,6,0,41326,3,16,15
ec15875ea,1,24,182,0,2,1,2,0,1,1,1,1,1,1,1,0,41401,0,5,84
78c217b2a,2,2,266,0,1,3,7,0,2,1,2,2,2,1,1,50,41326,0,4,29
91f5bb21f,1,2,141,307,1,6,7,0,2,2,2,2,2,1,1,0,41401,0,1,6
3c3ff9ffb,2,18,266,0,2,1,3,7,2,1,3,3,2,1,1,0,41326,0,1,100
78cf59390,2,7,264,0,3,1,4,6,1,3,2,2,2,1,2,0,41332,0,1,100
2a92877f7,1,0,307,0,1,1,0,0,1,1,3,3,3,1,1,0,41326,0,3,100
fb0180584,1,5,307,0,1,3,0,0,2,1,1,1,2,1,1,0,41326,0,2,4
fca79ffbf,2,1,266,0,1,1,6,7,1,1,2,2,2,1,1,0,41326,0,6,1
ab4a00203,2,3,266,0,2,1,4,7,1,1,2,2,2,1,1,0,41326,0,5,45
1c2d419ac,1,12,307,0,3,2,0,0,2,2,3,3,3,1,4,0,41401,0,3,100
dad58d0a7,1,36,307,0,2,2,3,4,2,1,3,3,3,1,1,0,41401,0,2,100
2e2b3f60c,1,5,307,0,2,2,0,0,1,1,2,2,2,1,1,0,41401,0,6,100
46b9595d0,1,7,307,0,3,2,5,0,2,1,2,1,1,1,2,0,41326,0,2,100
3f1b7bea6,2,15,244,0,2,1,2,7,1,2,2,2,2,1,1,0,41326,0,5,19
3ba83a496,1,12,307,0,2,5,7,0,2,2,2,2,2,1,1,0,41330,1,1,33
07b6336e5,2,3,266,0,1,1,0,0,2,1,3,1,2,2,1,0,41326,0,1,13
df2d9957f,1,24,109,0,1,3,0,0,3,3,1,1,1,1,1,0,41326,0,2,15
93cfea76a,2,16,264,265,1,7,0,0,3,2,2,1,1,1,2,150,41367,0,3,100
ab9dd85b2,1,8,141,307,3,1,0,0,2,1,1,1,2,1,2,0,41401,0,7,75
9d1b799e7,1,2,307,307,2,1,0,0,2,2,2,2,2,1,1,0,41326,0,6,100
fb53fe33d,1,10,307,0,1,1,0,0,2,1,1,1,1,1,1,0,41401,0,6,1
189eaf5c4,1,11,205,205,2,1,5,7,1,1,3,3,3,1,1,0,41401,0,2,60
8cbae6e2a,2,7,266,0,3,1,2,0,2,1,3,1,1,1,2,0,41336,0,2,3
c1c16ac86,1,1,307,0,2,1,7,0,2,1,1,1,2,1,2,0,41401,0,4,100
a85630773,1,1,307,0,3,1,2,0,2,1,2,2,2,1,11,0,41401,0,5,100
1e83794bd,1,5,307,0,2,4,0,0,2,1,1,1,3,1,1,0,41401,0,5,28
17b2d4cd6,1,1,307,0,2,1,2,7,2,1,2,2,2,1,6,0,41326,0,5,100
975091325,2,12,266,0,1,2,0,0,2,1,1,3,1,1,1,0,41326,0,2,100
16a71f0de,1,2,307,307,1,2,7,0,2,2,2,2,2,1,2,0,41326,0,4,7
119903786,1,1,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,10,79
cff80e84d,2,2,266,292,2,1,7,0,2,1,2,2,2,1,1,0,41325,0,1,26
add617e3c,2,11,265,0,1,2,4,7,2,2,2,1,2,1,1,0,41401,0,2,7
dffa9e326,2,36,266,0,1,1,6,7,2,2,3,3,3,1,1,0,41401,0,2,100
6223c652f,2,5,266,0,1,1,0,0,2,1,1,1,2,1,1,0,41401,0,5,14
84222fa53,2,3,265,266,2,1,3,7,2,1,2,2,2,1,1,0,41326,0,2,11
abaf6c9ee,1,12,307,0,2,7,0,0,2,1,3,1,3,1,1,0,41326,0,6,1
2fb24b53d,1,3,307,187,2,1,3,5,3,2,1,1,2,1,1,0,41326,0,19,5
e9e9c9efe,1,12,78,307,1,1,2,0,2,1,3,3,3,1,2,0,41326,0,3,100
16d94bbb1,2,2,274,285,1,3,5,7,2,2,2,1,2,1,1,100,41326,0,2,15
7cfaaa67a,1,18,307,307,2,1,2,4,3,1,1,1,1,1,4,0,41327,0,3,100
3f4fff7b2,1,2,307,307,2,1,2,7,3,1,3,3,3,1,3,0,41326,0,1,20
18b6fc5f0,1,5,109,307,2,3,0,0,1,2,3,2,2,1,1,0,41326,0,8,3
0858e3a6e,2,2,266,0,3,3,6,0,1,1,2,1,2,1,2,0,41401,1,5,52
0d6b8efdc,1,17,307,0,2,1,6,0,3,2,1,1,1,1,1,0,41326,0,5,100
aea876483,2,2,266,0,2,6,7,0,2,1,2,1,2,1,1,0,41332,1,7,11
8bd033254,1,3,307,0,3,1,2,5,2,3,2,2,2,1,5,0,41326,0,7,62
fbc8619d9,2,4,264,0,1,4,0,0,1,3,3,3,3,1,1,0,41401,0,3,73
9070ef426,2,1,266,0,3,2,4,7,2,2,2,2,2,1,4,0,41327,0,4,22
4f735cd71,2,11,266,266,2,1,4,7,2,1,1,1,1,1,1,0,41326,0,5,100
9817c3ef1,1,1,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,4,40
026c202c6,2,4,266,0,2,3,6,7,1,1,1,1,2,1,1,0,41401,0,4,25
3b3349318,1,12,109,0,1,3,0,0,3,3,1,1,2,1,1,0,41326,0,1,4
ef487165c,2,2,283,0,1,1,7,0,2,1,2,2,2,1,1,0,41401,0,3,6
46c834c70,1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,2,27
8310e47df,1,1,307,307,3,2,5,0,2,1,2,2,2,1,2,0,41401,0,3,9
7ec72b62f,2,2,266,0,1,2,6,0,1,1,1,1,2,1,1,50,41326,0,1,27
e6292a7b6,1,2,307,307,2,3,0,0,3,2,2,2,2,1,6,0,41336,0,5,55
f6959f1ca,2,2,265,265,3,1,6,7,1,2,2,2,2,1,3,0,41401,0,6,7
8bed563dd,1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41327,0,1,100
f888d5f54,2,6,254,0,2,2,4,5,2,1,2,2,1,1,1,0,41336,0,3,14
392cb224a,1,2,307,307,2,1,2,7,2,1,2,2,2,1,3,0,41401,0,6,51
5b945da83,1,2,307,0,2,7,0,0,2,2,3,3,3,1,1,0,41324,0,1,100
cea6df421,1,0,307,307,3,1,2,0,2,1,2,2,1,1,6,0,41327,0,4,100
4d74c2e08,2,1,266,0,3,6,7,0,2,2,2,2,2,1,5,0,41401,0,11,12
10b669bea,1,3,307,0,1,1,2,0,2,1,1,1,1,1,2,0,41326,0,3,53
67e41958c,1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,0,4,2
df26f1098,1,3,307,0,2,2,5,0,2,2,3,3,3,1,1,0,41327,0,19,100
f86b59db0,1,2,307,0,3,1,0,0,2,1,1,1,2,1,2,0,41326,0,8,74
4cfd979dc,1,72,75,0,2,3,0,0,1,3,1,1,1,1,1,500,41401,0,2,25
6bf7eec1e,1,3,307,0,1,2,5,0,2,1,2,2,2,1,2,0,41326,0,6,1
cd469a42f,1,8,307,0,2,5,0,0,2,2,3,3,3,1,1,0,41326,0,3,47
4d999ee22,2,3,299,0,1,3,0,0,1,1,3,3,3,1,1,0,41326,0,1,100
6366dd2f9,1,2,103,307,2,1,2,0,2,2,2,2,2,1,1,0,41326,0,1,20
2932eac8e,2,12,254,0,2,1,2,7,2,2,1,1,1,1,1,0,41401,0,1,100
df0933e46,1,12,307,103,1,1,2,0,1,1,1,1,2,1,1,0,41401,0,6,43
596d784b2,1,3,307,307,3,2,5,0,2,1,1,1,3,1,4,0,41326,0,3,13
d62c55d90,1,2,307,0,3,1,5,0,2,1,2,1,2,1,3,0,41326,0,4,1
b19556858,2,2,266,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,0,4,30
9c95b7659,2,29,251,285,1,4,5,0,2,2,1,1,2,1,1,70,41326,0,3,0
1cfc647dc,1,84,69,0,2,1,6,7,2,3,1,1,2,1,1,0,41326,0,4,2
031a01c36,1,3,307,0,1,2,7,0,2,1,1,1,2,1,2,0,41326,0,2,27
c0488da92,2,12,266,0,2,1,2,7,2,1,2,2,2,1,1,0,41401,0,1,100
88666f74e,2,6,266,0,2,1,2,7,2,1,2,1,2,1,1,0,41401,0,10,14
6c6a5b5ac,2,4,266,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,0,6,26
106e252d9,2,2,266,0,1,1,0,0,1,1,2,1,2,1,1,0,41401,0,12,57
95696f11b,1,1,39,0,1,1,0,0,2,2,2,2,2,1,1,200,41335,0,5,17
a5d08e982,2,2,266,0,3,1,4,7,2,1,2,2,3,1,4,0,41361,0,0,100
fe2757847,1,24,240,0,1,1,2,0,1,1,3,3,3,1,1,0,41401,0,1,0
2e5e35de8,2,1,266,0,3,1,4,6,2,1,2,2,2,1,4,50,41326,1,7,3
c6da0beba,2,0,266,0,3,1,2,7,1,1,3,3,3,1,3,0,41326,0,3,0
8dccbb182,2,12,265,0,2,1,2,0,1,2,1,1,1,1,1,200,41401,0,1,100
16349e686,1,2,307,0,2,2,0,0,1,1,2,2,2,1,1,0,41326,0,2,100
2edeb7931,1,8,78,307,1,2,0,0,3,1,3,3,2,1,1,0,41326,0,6,100
b319a0cd7,2,4,299,265,1,1,4,7,1,2,1,1,2,1,1,0,41401,0,1,16
8bd82188f,2,1,243,0,2,1,2,5,2,1,2,2,2,1,1,0,41401,0,7,2
6c14f7807,2,3,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41326,0,2,67
0abff77fe,1,5,78,307,1,1,2,0,2,1,1,1,1,1,1,0,41326,0,6,82
383e5b82e,1,72,307,0,1,5,7,0,2,2,1,1,2,1,1,0,41327,0,2,0
97b9ee40b,1,12,307,0,2,2,5,7,2,2,3,3,3,2,1,0,41332,0,3,100
19f4d65b7,2,12,266,0,2,1,6,7,1,1,1,1,2,1,1,0,41326,0,3,100
9951b9762,1,2,307,0,3,1,2,0,1,2,2,2,2,1,9,0,41330,0,6,100
72e76bc9b,1,12,307,0,1,5,0,0,2,1,2,1,1,1,1,0,41336,0,4,27
53976b229,2,2,266,0,2,1,4,7,2,1,2,2,2,1,6,30,41326,0,6,100
0bd394ec8,2,2,264,265,1,4,5,7,1,2,2,2,2,1,2,0,41361,0,2,100
847a8b31d,1,84,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,1,100
5adb4e661,1,4,307,0,2,1,7,0,2,1,2,1,2,2,1,0,41326,0,6,33
57b1f782b,2,1,266,0,2,3,7,0,1,2,2,2,2,1,1,0,41326,0,2,100
1aabe595c,2,12,243,0,1,1,7,0,2,2,2,2,2,2,1,50,41401,0,5,100
aa3409a07,2,12,265,0,1,2,0,0,2,2,2,2,1,1,1,0,41401,0,3,100
23d2b8824,2,2,266,0,1,6,7,0,1,1,3,3,3,1,1,0,41326,0,3,6
d2ac2859f,2,8,306,250,1,1,7,0,3,2,2,2,2,1,1,0,41401,0,4,41
176e54ffd,2,1,299,266,1,1,6,7,2,1,2,1,2,1,1,0,41326,0,4,6
b912b1114,1,1,307,0,3,1,2,7,3,2,2,1,2,1,12,0,41326,0,5,25
75bfbc825,1,4,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,2,100
0e6523901,2,3,265,0,1,1,7,0,1,1,2,2,2,1,1,0,41326,0,1,4
ad5118660,2,6,265,0,1,3,0,0,2,2,2,2,2,1,1,50,41326,0,5,6
a7344d7f5,2,3,266,266,2,1,6,0,2,1,1,1,2,1,1,0,41326,0,19,2
6e09bfe1f,1,12,307,0,2,2,0,0,1,1,1,1,1,1,1,0,41326,0,3,86
60d72fc85,1,7,307,307,1,1,2,4,2,1,1,1,3,1,1,0,41336,0,2,100
f34d62be0,2,1,265,0,2,1,4,7,2,3,2,1,2,1,1,0,41326,2,10,28
64ca585d9,2,4,266,0,1,1,2,0,2,2,2,2,2,1,1,0,41326,0,1,6
767b3b7d0,2,3,266,266,1,2,3,4,2,1,2,1,2,1,1,0,41401,0,0,100
ba2d4e877,1,48,141,0,1,5,0,0,3,1,1,1,1,1,1,250,41401,0,2,15
7ed3e206a,1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,5,18
0bdd7f7ac,2,14,265,299,3,3,4,5,1,2,2,2,2,1,3,0,41326,0,3,100
8c17f26c4,1,3,102,307,2,1,2,0,2,2,2,2,2,1,1,0,41401,0,2,7
489d05a55,2,6,266,0,2,3,4,7,3,1,1,1,2,1,1,0,41401,0,3,57
70335663e,1,135,195,0,1,6,7,0,1,1,3,1,3,2,1,0,41326,0,0,36
5a5463e17,2,1,266,0,1,2,0,0,2,1,2,2,2,1,1,100,41401,0,6,16
219bf9c22,1,12,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,0,1,45
b5a07b1cf,2,6,266,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,0,3,67
86f7b4013,1,12,213,307,2,2,3,0,1,2,3,3,3,1,1,0,41326,0,5,0
2def67952,2,6,276,285,2,2,4,7,2,2,1,1,2,1,1,100,41326,0,1,0
9cf32e2a6,1,1,307,0,2,1,2,0,2,1,2,1,1,1,1,0,41326,0,3,100
3d2745318,2,2,266,0,2,2,3,6,2,2,2,1,2,1,1,0,41401,0,7,21
2d441a71b,2,2,266,0,1,1,6,7,2,1,2,2,2,1,1,0,41326,0,2,100
a4ade8bb2,2,1,266,0,2,1,6,7,1,1,2,1,2,1,1,0,41401,0,1,6
f12fc9ea7,2,12,266,0,1,6,7,0,2,1,2,1,1,1,1,0,41326,0,5,74
99ab7c701,1,7,307,0,2,2,0,0,1,1,2,2,2,1,1,0,41326,0,1,100
506697cb9,2,24,266,266,3,1,7,0,3,2,1,1,1,1,2,0,41330,0,5,25
58477a7c6,2,1,265,266,2,2,4,7,1,2,2,1,2,1,1,50,41326,0,7,85
373880ef5,1,2,307,307,2,5,0,0,2,2,1,1,2,1,1,0,41326,0,4,21
46ef61c91,1,6,76,0,1,1,7,0,3,1,2,1,2,1,1,0,41326,0,2,2
60c1c2fbd,2,3,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,15,16
683f1dfd8,1,18,307,0,2,1,0,0,2,2,1,1,1,1,1,0,41332,0,3,100
b0278d962,1,4,307,307,1,2,7,0,2,1,2,2,2,1,1,0,41401,0,3,9
cfd4c95d9,1,72,78,0,2,1,2,0,3,1,1,1,1,1,1,0,41326,0,2,19
1c562d3a8,2,3,266,266,3,1,6,7,2,2,3,3,3,1,6,0,41401,0,4,100
ae6f25120,2,4,247,264,2,1,4,0,1,3,2,2,2,1,1,300,41326,0,2,9
9b4dad348,2,2,289,266,2,6,7,0,2,1,2,1,2,1,1,50,41326,0,8,4
06df96299,2,1,266,306,3,1,7,0,2,1,2,1,2,1,2,0,41401,0,4,14
9afc068ae,1,3,307,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,2,5
a124a31ee,1,24,141,0,2,1,0,0,3,1,3,1,1,1,1,0,41401,0,2,26
43ae30dd8,2,1,266,0,1,1,6,7,2,1,2,1,2,1,1,0,41326,0,3,5
f7fc28014,1,2,307,307,2,2,0,0,1,1,3,3,3,1,1,0,41326,0,2,100
5c810c552,1,4,307,0,1,2,0,0,2,1,1,1,3,1,1,0,41332,0,4,100
59a08eeec,1,7,179,218,2,5,7,0,2,2,1,1,1,1,1,200,41326,0,6,69
818cf6f02,1,72,213,70,1,1,2,0,2,3,3,3,3,1,1,0,41401,0,3,78
a78dcb663,1,3,307,0,2,2,3,0,2,2,2,1,2,1,1,0,41326,1,1,100
7ebe13a93,1,2,307,307,2,1,2,7,2,1,3,3,2,1,5,0,41326,0,0,0
886debfe8,1,4,152,307,1,1,2,5,1,1,1,1,1,1,1,0,41326,0,5,100
abe27623b,2,4,266,0,1,1,0,0,2,2,2,2,2,1,1,0,41326,0,1,90
64c6eb71c,2,3,266,266,2,6,0,0,2,1,1,1,2,1,1,50,41326,0,3,16
2e77e1c78,1,36,307,117,3,1,3,0,3,1,1,1,1,1,2,0,41326,0,5,100
b5ff2b987,1,3,307,307,2,1,2,0,1,1,2,1,2,1,2,0,41335,0,4,100
6cb63297c,1,2,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41326,0,6,21
b59e875ed,1,84,179,0,1,1,0,0,1,2,1,1,1,1,1,0,41326,0,5,100
6c736e9c1,2,3,266,0,2,4,7,0,1,1,1,1,2,1,1,0,41326,0,6,29
1965d2288,2,12,266,0,2,1,2,7,2,1,1,1,2,1,4,0,41326,0,5,11
89f28de34,2,12,266,0,2,1,4,7,2,1,1,1,1,1,1,0,41401,0,2,100
cde0d8e8e,1,4,307,307,2,4,0,0,2,1,1,1,1,1,1,50,41332,0,3,32
5cc846427,1,3,307,0,2,1,2,4,1,1,1,1,2,1,1,0,41326,0,2,79
b8d244dd5,1,32,182,0,1,1,5,0,1,1,1,1,2,1,2,0,41326,0,2,6
1e1e7c4ec,1,11,307,103,1,1,2,0,2,2,3,3,3,1,1,0,41326,0,4,25
b98610e10,2,4,292,264,1,1,7,0,2,2,3,1,2,1,2,100,41401,0,2,100
c54b26d73,1,3,307,0,3,1,7,0,2,2,1,1,2,1,2,0,41326,0,2,41
95a89f5f2,1,30,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41345,0,4,14
aa0f2c425,2,8,288,265,2,3,7,0,2,2,2,1,2,1,1,250,41401,0,2,30
125edf869,2,9,294,299,2,1,6,7,2,2,1,1,2,1,1,200,41326,0,3,100
a05c489dc,1,7,307,14,1,1,5,0,2,2,1,1,1,1,1,0,41330,0,6,51
dcc58b6ba,2,48,264,285,1,7,0,0,3,3,1,1,1,1,1,300,41326,0,3,25
a85548db7,2,12,265,265,1,4,7,0,2,2,1,2,2,1,1,0,41326,0,5,100
1de2c7e27,2,60,266,0,1,4,7,0,2,1,1,1,1,1,1,0,41401,0,13,64
9180e09cb,1,3,307,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,2,57
69ba8d92e,1,10,307,0,2,1,4,0,1,1,1,1,1,1,1,0,41326,0,1,42
b5757bc3f,2,24,266,292,3,1,5,7,2,1,1,1,1,1,5,0,41326,0,8,6
426132585,2,2,264,276,3,2,6,7,1,2,1,1,2,1,3,0,41401,0,4,7
f81264ec6,2,2,266,0,2,4,7,0,2,1,1,1,1,1,4,100,41336,0,4,25
082838f84,2,36,266,0,2,1,5,7,2,1,1,1,1,1,1,0,41326,0,1,34
69c1801cb,1,1,307,307,2,1,2,0,2,1,2,1,2,1,2,0,41401,0,26,32
acfaf9210,2,1,266,0,3,4,6,7,1,1,2,2,3,1,5,0,41326,0,1,100
951f0f32a,2,4,243,300,2,2,4,5,2,1,2,2,1,1,1,0,41326,0,1,100
89f389a59,2,1,266,0,1,1,7,0,2,1,3,3,3,1,1,0,41401,0,3,89
3fa277b19,1,2,307,0,1,1,2,5,2,2,1,1,2,1,1,80,41326,0,2,5
b414c5dd9,1,1,307,307,1,1,0,0,2,2,2,1,2,1,1,0,41326,0,3,5
7374edef0,1,36,179,69,2,5,7,0,1,2,1,1,1,1,1,200,41326,0,5,9
248590a63,2,4,254,0,2,1,3,7,2,1,1,1,2,1,2,0,41326,0,3,1
e758e4c0c,1,8,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41326,0,9,8
f3386d639,2,2,266,0,1,7,0,0,2,1,2,2,2,1,2,0,41401,0,1,25
f4821de20,2,1,241,305,2,1,7,0,1,1,1,1,2,1,1,0,41326,0,2,31
aece30836,1,48,179,0,2,7,0,0,2,2,3,1,3,1,1,0,41326,0,3,19
d7696fdac,2,12,266,0,3,1,5,7,2,2,1,1,1,1,4,0,41326,0,4,100
ea2542b58,1,2,307,0,1,3,0,0,2,1,2,2,2,1,1,20,41327,0,2,85
61f0927c3,2,3,292,0,2,2,0,0,1,2,2,1,1,1,1,0,41326,0,1,5
ffe7f0b70,2,16,266,0,2,1,7,0,3,1,2,2,2,1,1,0,41326,0,5,77
ea03ccbba,1,20,206,213,2,1,4,5,2,2,1,1,1,1,1,0,41326,0,4,100
fc96276a7,1,1,307,0,2,1,0,0,2,1,2,2,2,1,1,0,41327,0,1,71
e65ac2a2e,2,2,266,0,1,2,7,0,1,1,2,2,2,1,1,0,41326,0,5,26
cf162bb42,1,2,307,218,2,1,3,0,2,2,1,1,2,1,1,0,41326,0,2,6
21847129b,1,3,307,307,2,1,0,0,1,2,1,1,2,1,1,0,41401,0,1,69
7ada9a854,2,6,266,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,4,100
cc068a979,2,18,254,254,3,1,3,7,2,3,3,3,3,1,3,0,41326,0,10,100
e94f842c0,1,2,307,0,2,2,0,0,1,1,3,3,3,1,1,0,41326,0,2,100
fbc6507e7,1,36,213,0,2,3,0,0,1,1,1,1,1,1,1,0,41401,0,4,18
e7020fa9a,1,2,307,307,2,1,2,0,2,2,2,1,2,1,1,0,41326,0,4,14
27177be26,2,6,266,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,0,3,72
6be53d844,2,1,292,0,1,5,0,0,2,1,2,2,2,1,2,0,41327,0,3,3
cb474120b,1,12,307,0,2,1,7,0,1,1,1,1,1,1,1,0,41326,0,4,100
7915144f9,2,2,266,0,2,5,6,7,2,1,1,1,2,1,2,0,41326,0,12,5
1b87c512e,2,2,265,0,1,1,7,0,2,1,1,1,3,1,1,0,41401,0,1,48
410490c8d,1,2,307,0,3,2,5,0,2,1,2,2,2,1,4,0,41332,0,5,100
756d92515,1,3,307,0,1,1,2,5,2,2,1,1,2,1,1,0,41326,0,7,83
f8d3b2e51,1,1,307,0,1,1,0,0,2,2,2,1,2,1,1,0,41330,0,2,20
18751b49e,2,2,266,264,2,7,0,0,1,1,2,2,2,1,1,0,41401,0,4,2
45bf47f58,2,36,266,0,2,1,2,6,2,2,1,1,1,1,1,0,41326,0,5,100
b9f58834b,1,108,189,0,2,1,0,0,3,2,3,3,3,2,1,0,41401,0,1,100
0deeed2d9,2,5,265,0,1,3,7,0,3,2,3,1,2,1,1,0,41332,0,1,70
58a10d0cd,1,3,307,0,1,1,7,0,2,1,1,1,2,1,1,0,41326,0,1,100
474db10df,1,2,307,0,2,1,2,5,2,1,2,1,2,1,1,0,41401,0,3,55
417c109aa,1,1,307,0,3,1,2,7,3,2,2,2,2,1,6,0,41326,7,21,18
1ef0bf320,1,123,20,0,2,1,4,7,2,1,1,1,1,1,1,0,41326,0,3,100
58396d68b,1,36,205,0,1,5,0,0,2,1,1,1,3,1,1,80,41330,0,3,70
7beb8f666,2,12,266,0,1,2,7,0,3,1,2,2,2,1,1,0,41326,0,5,41
3ee594f5a,2,0,266,299,1,1,6,7,2,1,2,2,2,1,1,0,41401,0,10,4
c0edff1e1,1,24,152,0,2,2,0,0,1,1,1,1,2,1,1,0,41336,0,5,6
ba79cfddf,1,1,307,307,2,1,2,0,2,2,2,1,2,1,1,0,41326,0,5,21
a31b05e99,1,7,75,192,2,1,0,0,2,2,1,1,1,1,1,0,41326,0,3,26
07ae95ddc,1,12,78,307,2,1,4,0,2,1,1,1,1,1,1,0,41326,0,4,53
2562fec96,1,30,307,0,2,1,5,7,2,2,1,1,1,1,1,0,41326,0,1,30
9daaa4e8f,2,4,266,0,3,2,6,7,1,1,2,2,2,1,2,0,41401,0,4,100
de9e7e87d,2,12,250,266,1,1,0,0,1,1,1,1,1,1,1,120,41326,0,0,100
48fd10660,2,10,265,0,1,1,7,0,2,2,1,1,2,1,1,0,41326,0,5,10
9c3f9ca37,1,24,307,0,2,2,5,0,2,1,2,1,1,1,1,0,41326,0,2,100
251e884b7,2,1,266,0,2,1,0,0,1,1,2,2,2,1,1,0,41326,0,1,9
953e3ebd4,1,2,26,307,1,1,2,0,3,1,1,1,2,1,1,0,41326,0,3,68
f18d332de,1,24,307,0,1,5,0,0,2,2,3,3,3,1,1,0,41326,0,2,100
117059fe3,1,48,173,0,1,2,7,0,3,1,1,1,1,1,1,350,41326,0,5,100
5ff246254,1,1,141,307,2,5,0,0,3,1,3,3,2,1,1,0,41326,0,2,77
dfff88c90,1,5,307,307,1,4,0,0,1,1,2,2,2,1,1,0,41330,0,1,100
a3a4e1dd7,2,5,265,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,0,5,26
